municipio,nombre_lugar,categoria,direccion,latitud,longitud
san-sebastian-de-los-reyes,Área Canina Av. Ramón y Cajal,Dog Park,N/A,40.543967,-3.620011
san-sebastian-de-los-reyes,Parque de Valencia,Park,"Avenida de España, s/n",40.544589,-3.632399
san-sebastian-de-los-reyes,Silk & Soya,Japanese Restaurant,"Avenida de la Ermita, s/n",40.534967,-3.636395
san-sebastian-de-los-reyes,Tejas Verdes,Seafood Restaurant,"Carretera de Burgos, Km 17",40.542283,-3.625171
san-sebastian-de-los-reyes,Café Grill la Luna,BBQ Joint,"Pablo Picasso, 13",40.540761,-3.635323
san-sebastian-de-los-reyes,San Telmo,Pizzeria,"Paseo de la Chopera, 311",40.544993,-3.658915
san-sebastian-de-los-reyes,99 Sushi Bar,Sushi Restaurant,"Calle de la Estafeta, 2",40.51474,-3.652387
san-sebastian-de-los-reyes,Orale Compadre,Burrito Restaurant,"Carretera Fuencarral, 1",40.532303,-3.644269
san-sebastian-de-los-reyes,El Invernadero de los Peñotes,Restaurant,Salida 12- a,40.520393,-3.656359
san-sebastian-de-los-reyes,Aspen,Mediterranean Restaurant,"Plaza de la Moraleja, s/n",40.515049,-3.651872
san-sebastian-de-los-reyes,O'recanto,Seafood Restaurant,"Avenida Somosierra, 18",40.554166,-3.616075
san-sebastian-de-los-reyes,La Máquina de la Moraleja,Seafood Restaurant,"Plaza de la Moraleja, s/n",40.515088,-3.652009
san-sebastian-de-los-reyes,Perfumerías Primor - C.C. Plaza Norte 2,Shopping Mall,"Plaza del Comercio, 11-12",40.540487,-3.613588
san-sebastian-de-los-reyes,Ribs Megapark,Shopping Mall,N/A,40.544138,-3.611888
san-sebastian-de-los-reyes,Heron Diversia,Shopping Mall,"Avenida de Bruselas, 21",40.530326,-3.638436
san-sebastian-de-los-reyes,Centro Comercial el Encinar,Shopping Mall,"Camino del Cura, 10",40.508214,-3.645105
san-sebastian-de-los-reyes,Madrid - The Style Outlet,Shopping Mall,"Calle Salvador de Madariaga, 3",40.567308,-3.60882
san-sebastian-de-los-reyes,Mall Of Istanbul,Shopping Mall,"De Europa, 13",40.518528,-3.657071
san-sebastian-de-los-reyes,Centro Comercial la Viña,Shopping Mall,N/A,40.547856,-3.633777
san-sebastian-de-los-reyes,Gorras Personalizadas Madrid,Shopping Mall,"Calle Isla de Alegranza, 4",40.543984,-3.61663
san-sebastian-de-los-reyes,Sudaderas Personalizadas,Shopping Mall,"Isla de Alegranza, 4",40.544895,-3.616015
san-sebastian-de-los-reyes,Carrefour San Sebastián de los Reyes,Shopping Mall,Carretera de Burgos N-1,40.541968,-3.614724
santa-maria-de-la-alameda,Restaurante Santa María,Seafood Restaurant,"Avenida Juan Carlos I, 23",40.59722,-4.259329
santa-maria-de-la-alameda,Bares Rafa,Bar,"Calle Juan de Herrera, 1",40.589839,-4.264934
santa-maria-de-la-alameda,Casa Rubitos,Restaurant,"Calle Doce de Octubre, 2",40.569822,-4.269855
santa-maria-de-la-alameda,Bar Sol y Aire,Deli,"Plaza Santiago, 1",40.569506,-4.269602
santa-maria-de-la-alameda,El Risco del Aguila,Restaurant,"Avenida Madrid, 12",40.626832,-4.233472
santa-maria-de-la-alameda,Restaurante Sidreria la Casona,Restaurant,"Carretera M505, Km 40",40.560287,-4.243651
santa-maria-de-la-alameda,Asador Cruz Verde,Restaurant,"Carretera S. Lorenzo Escorial, s/n",40.595664,-4.257896
santa-maria-de-la-alameda,Santamaria,Restaurant,"Avenida Rey Don Juan Carlos I, 23",40.596437,-4.259038
santa-maria-de-la-alameda,Casa Paco,Restaurant,"Carretera las Rozas de Madrid-Ávila M-505, Km 7",40.598415,-4.259217
santa-maria-de-la-alameda,Los Abuelos,Restaurant,"Cno. Robledo de Chavela, 2",40.560135,-4.243484
santorcaz,Mirador de la Alcarria,Park,N/A,40.505051,-3.252153
santorcaz,Parque de Perros,Dog Park,N/A,40.487852,-3.178859
santorcaz,Bar Cervecería la Plaza,Restaurant,"Plaza de la Constitución, 4",40.472232,-3.233094
santorcaz,El Limite,Bar,"Plaza de la Constitucion, 4",40.472482,-3.232988
santorcaz,El Caldero Mágico,Brewery,"Calle Eras de Abajo, 16",40.474153,-3.230285
santorcaz,MesÓn Lopez,Seafood Restaurant,"Plaza de la Constitución, s/n",40.465589,-3.269264
santorcaz,La Hacienda,Mediterranean Restaurant,"Carretera Santos de la Humosa-Meco M-226, Km 0",40.501638,-3.255985
santorcaz,Bar Cafeteria Juan Luis,Bar,"Calle Mayor, 3",40.463123,-3.176014
santorcaz,Bar el albero,Restaurant,"Plaza Horno, s/n",40.463004,-3.175606
santorcaz,Doner Kebab el Pozo,Restaurant,"Calle Mayor, 4",40.494196,-3.182482
santorcaz,La Picota,Bar,"Mayor, s/n",40.494032,-3.1824
santorcaz,Bar cafetería NINO,Bar,"Plaza de la Constitucion, 3",40.465645,-3.269699
santos-de-la-humosa-los,Mirador de la Alcarria,Park,N/A,40.505051,-3.252153
santos-de-la-humosa-los,Restaurante D'Madrid,Spanish Restaurant,"Carretera Estación, s/n",40.531767,-3.296573
santos-de-la-humosa-los,La Hacienda,Mediterranean Restaurant,"Carretera Santos de la Humosa-Meco M-226, Km 0",40.501638,-3.255985
santos-de-la-humosa-los,La hacienda,Spanish Restaurant,Carretera los Santos de la Humosa K. 0.3,40.527272,-3.285256
santos-de-la-humosa-los,El Caldero Mágico,Brewery,"Calle Eras de Abajo, 16",40.474153,-3.230285
santos-de-la-humosa-los,El Limite,Bar,"Plaza de la Constitucion, 4",40.472482,-3.232988
santos-de-la-humosa-los,Bar Cervecería la Plaza,Restaurant,"Plaza de la Constitución, 4",40.472232,-3.233094
santos-de-la-humosa-los,MesÓn Lopez,Seafood Restaurant,"Plaza de la Constitución, s/n",40.465589,-3.269264
santos-de-la-humosa-los,Bar cafetería NINO,Bar,"Plaza de la Constitucion, 3",40.465645,-3.269699
santos-de-la-humosa-los,Inmaculada Anchuelo Diaz,Bakery,"Travesia del Olmo, s/n",40.464727,-3.269556
santos-de-la-humosa-los,Restaurante la Venta de Meco,Bar,"Calle la Venta, 31",40.529596,-3.292451
santos-de-la-humosa-los,AimanGZ,Shopping Mall,"Calle la Venta, 2",40.531845,-3.299754
serna-del-monte-la,Parque de las Avenidas,Park,N/A,41.011284,-3.632806
serna-del-monte-la,El Espolón,Bar,"Calle Real, 60",40.992785,-3.637921
serna-del-monte-la,Casa rural la Carcava,Gastropub,"Calle del Arroyo, 12",41.029888,-3.626099
serna-del-monte-la,La Taberna de Teo,Bar,"Plaza de la Constitucion, 10",40.994423,-3.636296
serna-del-monte-la,Hostal Castillo de Somosierra,Restaurant,"Carretera Nal 1, Km 81",41.045341,-3.616328
serna-del-monte-la,Asador las Murallas,BBQ Joint,"Plaza de la Constitucion, 3",40.994848,-3.636191
serna-del-monte-la,El Andarrio,Spanish Restaurant,"Plaza Huerta de las Flores, 1",40.997712,-3.637518
serna-del-monte-la,La Recova,Pizzeria,"Calle Real, 4",40.994423,-3.636296
serna-del-monte-la,Restaurante Café Real,Diner,"Calle Real, 1",40.994333,-3.636102
serna-del-monte-la,Pizzeria la Recova,Pizzeria,"Calle Real, 4",40.99436,-3.636322
serna-del-monte-la,Delicatessen Buitrago,Coffee Shop,"Calle Real, 10",40.994111,-3.636429
serranillos-del-valle,Club Agility ESLON,Dog Park,N/A,40.202587,-3.867015
serranillos-del-valle,Plaza Arenal,Park,N/A,40.2095,-3.922333
serranillos-del-valle,Parque las Pérgolas,Dog Park,N/A,40.197839,-3.848229
serranillos-del-valle,Parque San Isidro,Park,N/A,40.194303,-3.84627
serranillos-del-valle,Vía Verde de Carranque,Park,N/A,40.167567,-3.897814
serranillos-del-valle,Parque de la Malata,Playground,N/A,40.189591,-3.831597
serranillos-del-valle,La Romanée,Restaurant,"Avenida Humanes, 52",40.217886,-3.848404
serranillos-del-valle,Real Hipica de Griñon,Restaurant,"Calle Albéniz, s/n",40.222291,-3.852445
serranillos-del-valle,Bar Alameda,Bar,"Plaza Puente, 8",40.204307,-3.884779
serranillos-del-valle,Hostal Restaurante Labrat,Restaurant,"Carretera Griñón-Carranque M-415, Km 16",40.204854,-3.885849
serranillos-del-valle,El Arbero,Spanish Restaurant,"Madrid, 38",40.205865,-3.882219
serranillos-del-valle,Bar Restaurante Taberna,Bar,"Calle Carlos Ruiz, 4",40.21338,-3.852197
serranillos-del-valle,Telepizza,Pizzeria,"Plaza de la Fragua, 8",40.213093,-3.85056
serranillos-del-valle,Pizzería Salvatore,Pizzeria,"Calle de la Fuente, 5",40.206208,-3.895366
serranillos-del-valle,Restaurante Labrat,BBQ Joint,"Carretera Navalcarnero-Chinchón, Km 17",40.20927,-3.875146
serranillos-del-valle,El Zaguan,Restaurant,"Serranillos, 32",40.175221,-3.891492
serranillos-del-valle,Rastro Máquinas,Shopping Mall,"Calle Italia, 4",40.206195,-3.858177
sevilla-la-nueva,Parque de Baena,Park,N/A,40.347179,-4.025526
sevilla-la-nueva,Parque Antón Sevillano,Park,N/A,40.344827,-4.030642
sevilla-la-nueva,Parque el Olivar,Park,N/A,40.345828,-4.031834
sevilla-la-nueva,El Pórtico,Bar,"Sevillanos, 9",40.347858,-4.027695
sevilla-la-nueva,Restaurante el Ternasco,Seafood Restaurant,"Avenida Guadarrama, 1",40.357016,-4.012848
sevilla-la-nueva,El hórreo,Beer Garden,"Calle de la Constitución, 12",40.346075,-4.026216
sevilla-la-nueva,El Estanco,Beer Bar,"Plaza de España, 7",40.347112,-4.027163
sevilla-la-nueva,El Museo,Bar,"Plaza de España, 14",40.34745,-4.026868
sevilla-la-nueva,Churro Chef,Bakery,"Calle General Asensio, 8",40.34834,-4.028413
sevilla-la-nueva,El Trebol,Beer Bar,"Calle Nuestra Señora del Villar, 1",40.348708,-4.026727
sevilla-la-nueva,Pizzería el Torito,Pizzeria,"Calle Mayor, 17",40.349057,-4.028344
sevilla-la-nueva,El Señorio de Baena,Coffee Shop,"Calle del General Asensio, 7",40.345791,-4.02733
sevilla-la-nueva,Burguer Cafeteria la Isla,Coffee Shop,"Travesía de Sevillanos, 2",40.347392,-4.027659
somosierra,El Molino de la Acebeda,Restaurant,"Camino de Robregordo, s/n",41.131951,-3.58166
somosierra,La Conce,Restaurant,"Carretera Irún, Km 92,2",41.131301,-3.580856
soto-del-real,Parque del Rio,Park,N/A,40.753886,-3.789196
soto-del-real,Zoco Real,Park,N/A,40.752661,-3.783016
soto-del-real,Parque de los burdiales “Un Clásico”,Playground,N/A,40.746337,-3.781224
soto-del-real,Parque infantil Prado de la Iglesia,Playground,N/A,40.762413,-3.776505
soto-del-real,La Cabaña,Seafood Restaurant,"Plaza de Chozas, 1",40.758403,-3.787209
soto-del-real,Bar 66,Bar,"Plaza del Doctor Morcillo, 6",40.753785,-3.785004
soto-del-real,Taberna el Rocio,Bar,"Calle Real, 5",40.753209,-3.786556
soto-del-real,Burguer Julian's,Bar,"Calle de los Morales, 5",40.752014,-3.78914
soto-del-real,Estación Real,Seafood Restaurant,"Carretera M-609, Km 3,6",40.717451,-3.793663
soto-del-real,Hacienda Jacaranda,Seafood Restaurant,"Carretera Soto-Miraflores, Km 3,1",40.783852,-3.796162
soto-del-real,Miratoros,Coffee Shop,"El Desaceral, 12",40.749009,-3.783482
soto-del-real,Venta el Doblao,Spanish Restaurant,"Carretera de Torrelaguna a el Escorial, Km 19,3",40.751925,-3.787715
soto-del-real,El Marques,Mediterranean Restaurant,"Plaza Villa, 17",40.753322,-3.786585
soto-del-real,Corazon de Tiza,Restaurant,"Plaza de la Villa, 2",40.753412,-3.786778
talamanca-de-jarama,La Chopera,Park,N/A,40.752855,-3.520427
talamanca-de-jarama,La Calandria,Cocktail Bar,"Calle de Fuente del Arca, 8-12",40.744049,-3.510959
talamanca-de-jarama,Ceta's,Bar,"Calle Arco, 6",40.745095,-3.513511
talamanca-de-jarama,Bar la Capital,Bar,"Calle de los Molinos, 3",40.745449,-3.513793
talamanca-de-jarama,Complejo la Capea,Restaurant,"Carretera Alcala-Torrelaguna M-103, Km 26",40.754216,-3.504624
talamanca-de-jarama,La Ración de Xer,Restaurant,"Calle de la Villa, Nº7",40.744656,-3.512468
talamanca-de-jarama,Bar Heladeria Sole,Bar,"Urbanización Rosario, s/n",40.7466,-3.509103
talamanca-de-jarama,El Manjar de Talamanca,Restaurant,"Carretera Alcalá-Torrelaguna, Km 22,6",40.723715,-3.512865
talamanca-de-jarama,Mini's,Restaurant,"Calle Campoalbillo, 2",40.743869,-3.510575
talamanca-de-jarama,Calipso Bar Restaurante,Bar,"Calle Valdepielagos, 6",40.746615,-3.508174
talamanca-de-jarama,El Manjar de Talamanca,Restaurant,"Carretera M-103, Km 22,6",40.737053,-3.509407
tielmes,Castilla,Bar,"Paseo de la Estacion, 2",40.245659,-3.313508
tielmes,Panaderia Lidia,Bakery,"Calle de Cipriano Briceño, 6",40.246305,-3.315138
tielmes,El Talisman,Café,"Calle Vega, 19",40.244867,-3.314531
tielmes,Panaderia Rodriguez del Pozo,Bakery,"Calle de la Cruz, 35",40.245303,-3.317622
tielmes,B.M.I. Iberica,Bakery,"Carretera Ambite, Km 4",40.248291,-3.299663
tielmes,Las Vegas,Café,"Autov. Levante, Km 37,87",40.249963,-3.350927
tielmes,Las Vegas Restaurante,Restaurant,"Carretera de Valencia, Km 39",40.250021,-3.350521
tielmes,Restaurante las Vegas Perales,Restaurant,"Carretera Madrid-Valencia N-Iii, 39",40.229939,-3.347772
tielmes,Poldo,Bakery,"Plaza de la Constitucion, 6",40.234473,-3.352552
tielmes,El Lagar de Nemesio,Seafood Restaurant,"Calle Mayor Baja, 32",40.23368,-3.352355
titulcia,Recinto de perros,Dog Park,N/A,40.158466,-3.612158
titulcia,Plaza Fuerzas Armadas,Park,N/A,40.161908,-3.619551
titulcia,El Rincón de Luis,Mediterranean Restaurant,"Calle Grande, 31",40.137021,-3.568762
titulcia,La Casona,Bar,"Calle José María Benito Serra, 5",40.160923,-3.619051
titulcia,Panaderia Castillo,Bakery,"Calle Grande, 17",40.136766,-3.571307
titulcia,Mesón Restaurante la Plaza,Restaurant,"Calle Grande, 18",40.136625,-3.571061
titulcia,Restaurante Casa Miro,Seafood Restaurant,"Calle de la Soledad, 8",40.136208,-3.572303
titulcia,La Cueva de la Luna,Spanish Restaurant,"Calle de la Luna, 8",40.136141,-3.568752
titulcia,La Serradora,Beer Garden,"Plaza de la Constitución, 2",40.159211,-3.618704
titulcia,Ciempizzas,Burger Joint,"Calle de San Francisco, 2",40.153667,-3.620426
titulcia,Restaurante la Tortuga,Seafood Restaurant,"Paseo Estación, 3",40.159344,-3.61659
titulcia,Restaurante las Pirámides,Beer Bar,"Calle de Ventura Rodriguez, 5",40.158658,-3.61726
titulcia,Comercial Detroit,Industrial Equipment Supplier,"Calle Moreras Polígono Industrial Camporrosso, Parcela, 4",40.159345,-3.61819
torrejon-de-ardoz,Parque Europa,Park,"Calle del Álamo, 13",40.444222,-3.455775
torrejon-de-ardoz,Parque ferrocarril,Park,Avenida de la Costituccion N86,40.456505,-3.474884
torrejon-de-ardoz,Parque del Agua,Park,N/A,40.458153,-3.472807
torrejon-de-ardoz,Parque San Isidro,Park,N/A,40.454914,-3.483518
torrejon-de-ardoz,El Gran Parque,Park,N/A,40.454914,-3.483518
torrejon-de-ardoz,Parque Veredillas,Park,N/A,40.461795,-3.474015
torrejon-de-ardoz,Parque 11 de Marzo,Park,"Avenida Madrid, 1",40.463272,-3.474765
torrejon-de-ardoz,Parque del Norte,Park,N/A,40.464611,-3.482614
torrejon-de-ardoz,Parque Félix Rodríguez de la Fuente,Park,N/A,40.453565,-3.470012
torrejon-de-ardoz,Parque Paseo de la Chopera,Park,N/A,40.464196,-3.469552
torrejon-de-ardoz,Restaurante Chacabuco,Italian Restaurant,"Avenida Constitución, 205",40.460335,-3.459638
torrejon-de-ardoz,Chacabuco,Pizzeria,"Calle de Londres, 66",40.461643,-3.4587
torrejon-de-ardoz,Mayri,Café,"Calle Lisboa, 33",40.461961,-3.469583
torrejon-de-ardoz,Las Moreras,Spanish Restaurant,"Avenida de Aragón, 359",40.447169,-3.534935
torrejon-de-ardoz,CA Fermín,Restaurant,"Avenida Cristóbal Colón, 18",40.464071,-3.448716
torrejon-de-ardoz,La Mezquita,Bar,"Carretera Loeches, 31",40.450659,-3.470635
torrejon-de-ardoz,El Secreto del Soto,Paella Restaurant,"Calle Concepción Arenal Sotol de Henares, 43",40.461428,-3.440123
torrejon-de-ardoz,Poli Restaurante Asador,Restaurant,"Avenida Fresnos, 18",40.443686,-3.472602
torrejon-de-ardoz,McDonald's,Burger Joint,"Avenida Constitución, 108",40.458322,-3.466308
torrejon-de-ardoz,De Tapeo Contigo,Tapas Restaurant,"Calle Hospital, 5",40.458859,-3.477711
torrejon-de-ardoz,Oasiz,Shopping Mall,"Premios Nobel, 15",40.470016,-3.442439
torrejon-de-ardoz,El Círculo Shopping Mall (C.C. El Círculo),Shopping Mall,"De la Constitucion, 90",40.456735,-3.472874
torrejon-de-ardoz,Centro Comercial las Veredillas,Shopping Mall,"Lisboa, 30",40.463625,-3.469029
torrejon-de-ardoz,Mad-parque corredor,Shopping Mall,"Torrejon a Ajalvir, s/n",40.469132,-3.458042
torrejon-de-ardoz,Parque Comercial Camino Real,Shopping Mall,Autovía A2,40.446815,-3.52353
torrejon-de-ardoz,Comunidad de Propietarios el Circulo,Shopping Mall,"Avenida Constitución, 90 Bajo",40.45711,-3.472715
torrejon-de-ardoz,Rent-table Andamios y Maquinaria,Equipment Rental Service,"Calle Sierra de Guadarrama Polígono Industrial San Fernando II, 90",40.452088,-3.495429
torrejon-de-ardoz,Grayma,Construction,"Calle de la Sierra Morena, 23",40.452047,-3.504706
torrejon-de-ardoz,Micoin,Equipment Rental Service,"Calle Primavera, 15",40.448069,-3.484587
torrejon-de-ardoz,Sumaco Andamios,Equipment Rental Service,"Calle de la Sierra de Guadarrama, 90",40.452088,-3.495429
torrejon-de-ardoz,Axor Rentals,Equipment Rental Service,"Avenida Castilla, 26",40.453469,-3.500123
torrejon-de-la-calzada,Parque de las Comunidades,Park,N/A,40.218124,-3.762781
torrejon-de-la-calzada,Airsoft el Cortijo,Playground,N/A,40.188609,-3.80842
torrejon-de-la-calzada,Área Infantil,Playground,N/A,40.186885,-3.773119
torrejon-de-la-calzada,Parque Provincias,Playground,N/A,40.186835,-3.773064
torrejon-de-la-calzada,Parque de la Malata,Playground,N/A,40.189591,-3.831597
torrejon-de-la-calzada,Nanitos y Pelusas,Playground,"Calle Icíar Bollaín, 3",40.230943,-3.778789
torrejon-de-la-calzada,Parque el Lago,Park,N/A,40.219771,-3.764381
torrejon-de-la-calzada,Bichos,Playground,"Calle Toledo, 34",40.230912,-3.776206
torrejon-de-la-calzada,Rayuela,Playground,"Isaac Albéniz, 16",40.229714,-3.773959
torrejon-de-la-calzada,Parque los Patos,Park,N/A,40.220694,-3.759719
torrejon-de-la-calzada,Pizzería tipica il gusto per l'autentico,Pizzeria,"Calle Domingo Malagón, 12",40.237584,-3.768064
torrejon-de-la-calzada,La Romanée,Restaurant,"Avenida Humanes, 52",40.217886,-3.848404
torrejon-de-la-calzada,Restaurante Patati´ss,Bar,"Calle de Dos Amigos, 35",40.236921,-3.764982
torrejon-de-la-calzada,Restaurante Arbillas,Restaurant,"Calle San Sebastián, 1",40.200918,-3.797622
torrejon-de-la-calzada,Darilo's Pizza Torrejón Calzada,Pizzeria,"Calle Griñón, 10",40.201093,-3.801213
torrejon-de-la-calzada,Restaurante Chino Casa Chen,Chinese Restaurant,"Calle Griñón, 12",40.201523,-3.801491
torrejon-de-la-calzada,Erevan,Turkish Restaurant,"Calle Real, 3",40.194037,-3.80157
torrejon-de-la-calzada,Comely,Restaurant,"Calle Real, Nº1",40.20569,-3.796388
torrejon-de-la-calzada,Burger King,Burger Joint,"Calle Planeta Venus, 2",40.22758,-3.760498
torrejon-de-la-calzada,Cerveceria Jamoneria Don Cirilo,Restaurant,"Calle Jaime I el Conquistador, 23",40.234214,-3.768178
torrejon-de-la-calzada,Formecal,Shopping Mall,"Avenida Doce, 10",40.200223,-3.799134
torrejon-de-la-calzada,Merca-2 Parla,Shopping Mall,"Calle Pablo Casals, s/n",40.230808,-3.772126
torrejon-de-la-calzada,Parla Natura,Shopping Mall,"Avenida Torres Quevedo, 1",40.218191,-3.790239
torrejon-de-la-calzada,Briko Sur Alquiler de Maquinaria,Equipment Rental Service,"Calle Cambroneras, 7",40.199627,-3.798391
torrejon-de-velasco,Parque de las Comunidades,Park,N/A,40.218124,-3.762781
torrejon-de-velasco,Área Infantil,Playground,N/A,40.186885,-3.773119
torrejon-de-velasco,Parque Provincias,Playground,N/A,40.186835,-3.773064
torrejon-de-velasco,Airsoft el Cortijo,Playground,N/A,40.188609,-3.80842
torrejon-de-velasco,Parque el Lago,Park,N/A,40.219771,-3.764381
torrejon-de-velasco,Parque los Patos,Park,N/A,40.220694,-3.759719
torrejon-de-velasco,Parque de la Malata,Playground,N/A,40.189591,-3.831597
torrejon-de-velasco,Nanitos y Pelusas,Playground,"Calle Icíar Bollaín, 3",40.230943,-3.778789
torrejon-de-velasco,Parque del Universo,Park,N/A,40.227008,-3.757989
torrejon-de-velasco,Rayuela,Playground,"Isaac Albéniz, 16",40.229714,-3.773959
torrejon-de-velasco,Casa Goyo,Seafood Restaurant,"Plaza de España, 13",40.186523,-3.777163
torrejon-de-velasco,El Circulo,Bar,N/A,40.186313,-3.775801
torrejon-de-velasco,El Convento de Torrejón de Velasco,Restaurant,"Calle de Mediodía, 3",40.187391,-3.775273
torrejon-de-velasco,Horno San Martín,Bakery,"Ronda de Zaragoza, 10",40.186885,-3.773119
torrejon-de-velasco,Burger King,Burger Joint,"Calle Planeta Venus, 2",40.22758,-3.760498
torrejon-de-velasco,McDonald's,Burger Joint,"Calle Viario de Ronda, s/n",40.227811,-3.778879
torrejon-de-velasco,Restaurante Arbillas,Restaurant,"Calle San Sebastián, 1",40.200918,-3.797622
torrejon-de-velasco,Darilo's Pizza Torrejón Calzada,Pizzeria,"Calle Griñón, 10",40.201093,-3.801213
torrejon-de-velasco,Erevan,Turkish Restaurant,"Calle Real, 3",40.194037,-3.80157
torrejon-de-velasco,Restaurante Chino Casa Chen,Chinese Restaurant,"Calle Griñón, 12",40.201523,-3.801491
torrejon-de-velasco,Formecal,Shopping Mall,"Avenida Doce, 10",40.200223,-3.799134
torrejon-de-velasco,Merca-2 Parla,Shopping Mall,"Calle Pablo Casals, s/n",40.230808,-3.772126
torrejon-de-velasco,Parla Natura,Shopping Mall,"Avenida Torres Quevedo, 1",40.218191,-3.790239
torrejon-de-velasco,Briko Sur Alquiler de Maquinaria,Equipment Rental Service,"Calle Cambroneras, 7",40.199627,-3.798391
torrelaguna,Posada del Camino Real,Restaurant,"San Francisco, 6",40.825967,-3.538941
torrelaguna,Mesón Antigua Casa Patata Bar,Seafood Restaurant,"Calle Malacuera, 2",40.826513,-3.5384
torrelaguna,Finca Equilibrium,Restaurant,"Carretera Nacional N-320, Km 334,55",40.821125,-3.558635
torrelaguna,Alfolí de la Sal,Seafood Restaurant,"Calle de la Estrella, 7",40.828485,-3.538559
torrelaguna,Bar la Plaza,Bar,"Plaza Mayor, 2",40.827727,-3.538113
torrelaguna,La Travesia,Bar,"Travesía de la Plaza, 3",40.827384,-3.538875
torrelaguna,Casa Moraleda,Seafood Restaurant,"Calle Cardenal Cisneros, 15",40.826872,-3.537939
torrelaguna,Restaurante Finca Equilibrium,Restaurant,"Carretera Torrelaguna-Venturada N-320, Km 334",40.808644,-3.539481
torrelaguna,La Casa Perdida,Seafood Restaurant,"Plaza de la Paz, 6",40.827533,-3.536579
torrelaguna,Bar Terraza a Donde,Bar,"Paseo Varguilla, 7-8",40.82771,-3.539891
torrelaguna,Ruda,Shopping Mall,"Calle de la Cava, 3",40.826673,-3.538101
torrelodones,Parque JH,Park,N/A,40.576267,-3.925841
torrelodones,Parque Pradogrande,Park,N/A,40.582231,-3.949004
torrelodones,Prado Grande,Park,N/A,40.578151,-3.951944
torrelodones,Carambola Centro de Ocio Infantil,Playground,"Calle Agapito Martínez, 8",40.57844,-3.957202
torrelodones,El Berzalejo,Park,N/A,40.601972,-3.915435
torrelodones,Barranco de Majalacabra,Park,N/A,40.563382,-3.892457
torrelodones,Parque Forestal Parquelagos,Dog Park,N/A,40.594919,-3.970047
torrelodones,Los 12 Apóstoles de Molino,Dog Park,N/A,40.534882,-3.935976
torrelodones,Parque Playa de Ribeira,Park,N/A,40.542104,-3.895938
torrelodones,Parque de arriba de Punta Galea,Park,N/A,40.540048,-3.895112
torrelodones,La taV'HERna,Mediterranean Restaurant,"Calle Agapito Martínez, 1",40.578963,-3.956445
torrelodones,La Casita,Restaurant,"Camino de Valladolid, 10",40.575024,-3.927899
torrelodones,El Doblao,Bar,"Calle Juan Van Hallen, 1",40.577027,-3.928288
torrelodones,La Cúpula,Pizzeria,"Calle Goya, 25",40.547738,-3.890809
torrelodones,El Caballo Goloso,Bakery,"Calle José Sánchez Rubio, 2",40.576844,-3.929133
torrelodones,La Entrada,Mediterranean Restaurant,"Camino de Valladolid, 4",40.574219,-3.926162
torrelodones,El Kiosko del Parque,Beer Garden,"Parque, 1",40.552533,-3.893019
torrelodones,La Cocina de Antonia,Fast Food Restaurant,"Plaza de la Constitución, 9",40.576113,-3.928902
torrelodones,El Jardín de la Posada,Seafood Restaurant,"Calle Real, 4",40.575683,-3.928621
torrelodones,Agra Mahal,Indian Restaurant,"Calle Juan Van-Halen, 4",40.576916,-3.928642
torrelodones,Amel Suenos Infantiles,Shopping Mall,"Avenida Fontanilla, s/n",40.577315,-3.929934
torrelodones,Forum Tlaquepaque,Shopping Mall,"Avenida de la Fontanilla, s/n",40.568432,-3.920678
torrelodones,Lo Más Bárbaro,Shopping Mall,"Avenida de la Fontanilla, s/n",40.56868,-3.92019
torrelodones,Comunidad de Propietarios de Locales C.C. Espacio Torrelodones,Shopping Mall,"Avenida de la Fontanilla, s/n",40.568178,-3.9204
torremocha-de-jarama,El Rey de Patones,Mediterranean Restaurant,"Calle Azas, 13",40.866065,-3.492554
torremocha-de-jarama,Posada del Camino Real,Restaurant,"San Francisco, 6",40.825967,-3.538941
torremocha-de-jarama,El Rincón de Patones,Seafood Restaurant,"Calle del Arroyo, 16",40.865418,-3.492985
torremocha-de-jarama,Mesón Antigua Casa Patata Bar,Seafood Restaurant,"Calle Malacuera, 2",40.826513,-3.5384
torremocha-de-jarama,El Lavadero de Patones,Spanish Restaurant,"Calle Buenavista, 29",40.86647,-3.493844
torremocha-de-jarama,El Bodegón de Patones,Restaurant,"Calle del Arroyo, 5",40.865423,-3.493368
torremocha-de-jarama,Bar Manolo,Bar,"Avenida de Madrid, 30",40.85577,-3.483635
torremocha-de-jarama,La Cabaña,Seafood Restaurant,"Calle Azas, 7",40.865889,-3.492552
torremocha-de-jarama,Alfolí de la Sal,Seafood Restaurant,"Calle de la Estrella, 7",40.828485,-3.538559
torremocha-de-jarama,Melones,Restaurant,"Avenida de Madrid, 83",40.855467,-3.484535
torremocha-de-jarama,Ruda,Shopping Mall,"Calle de la Cava, 3",40.826673,-3.538101
torres-de-la-alameda,Parque Norte el Viso,Park,N/A,40.44435,-3.360512
torres-de-la-alameda,La Taberna,Restaurant,"Calle de las Escuelas, 3",40.404621,-3.360239
torres-de-la-alameda,Mayor Pizzeria,Pizzeria,"Ronda Santa Susana, 14",40.408094,-3.364262
torres-de-la-alameda,Restaurante Caminito,Arts and Entertainment,"Calle Sauces N, 2",40.400636,-3.358575
torres-de-la-alameda,Pub Velazquez 3 Cafe,Cocktail Bar,"Calle Velázquez N, 3",40.40707,-3.360343
